Q235,工字截面200*100*6*8,长度3米,两端简支,两点集中荷载(1/3跨),f231a031e39d4f27af872920927582cb
Q235,工字截面200*140*60*6*8,长度3米,两端简支,两点集中荷载(1/3跨),e8a11e2ea9e717582e5fd82dd493a7bb
Q235,工字截面200*60*140*6*8,长度3米,两端简支,两点集中荷载(1/3跨),4fa993e0563d5343ef52de3b49de34e7
Q235,工字截面240*85*6*8,长度3米,两端简支,两点集中荷载(1/3跨),82a59980c972f1b13d06f7bb3b47c078
Q235,工字截面200*100*6*8,长度3米,两端固支,两点集中荷载(1/3跨),aa84524631d1b7a75b300764815260f6
Q235,工字截面200*100*6*8,长度3米,两端简支,均布荷载,a2cd87c0b2f4111b3f82f853c7f13768
